time, x_true, y_true, vx_true, vy_true, x_est, y_est, vx_est, vy_est, x_meas, y_meas, sensor, nis
1477010464450000, -23.7117, 6.2354, 3.4430, 3.5738, -23.7825, 6.1496, 3.4168, 3.2924, -23.5491, 6.4450, R, 4.6965
1477010464500000, -23.5377, 6.4123, 3.5215, 3.5036, -23.6170, 6.3038, 3.4828, 3.1914, -23.6471, 6.2910, L, 0.0616
1477010464550000, -23.3598, 6.5856, 3.5978, 3.4324, -23.4700, 6.4719, 3.4589, 3.1395, -23.7544, 6.5375, R, 1.6538
1477010464600000, -23.1781, 6.7553, 3.6718, 3.3604, -23.2382, 6.7153, 3.6408, 3.2446, -23.0099, 6.8618, L, 4.4291
1477010464650000, -22.9928, 6.9215, 3.7438, 3.2877, -23.0439, 6.8537, 3.6994, 3.1188, -22.7862, 5.7414, R, 5.5142
1477010464700000, -22.8040, 7.0839, 3.8135, 3.2143, -22.8284, 7.0327, 3.8200, 3.0885, -22.6991, 7.0630, L, 0.9848
1477010464750000, -22.6117, 7.2427, 3.8811, 3.1404, -22.6154, 7.1684, 3.9510, 2.9568, -22.4180, 6.7616, R, 1.5830
1477010464800000, -22.4161, 7.3978, 3.9465, 3.0660, -22.4322, 7.3101, 3.9902, 2.8602, -22.5083, 7.3152, L, 0.3107
1477010464850000, -22.2173, 7.5492, 4.0097, 2.9912, -22.1995, 7.4428, 4.2126, 2.7201, -22.0543, 7.8545, R, 2.4515
1477010464900000, -22.0154, 7.6968, 4.0709, 2.9161, -22.0175, 7.6046, 4.2381, 2.6825, -22.1947, 7.6948, L, 2.1071
1477010464950000, -21.8105, 7.8406, 4.1299, 2.8407, -21.8329, 7.7791, 4.1684, 2.7007, -21.6178, 9.0351, R, 5.7143
1477010465000000, -21.6026, 7.9807, 4.1868, 2.7653, -21.6261, 7.9199, 4.2224, 2.6293, -21.6473, 7.9400, L, 0.0474
1477010465050000, -21.3920, 8.1170, 4.2417, 2.6897, -21.4365, 8.0528, 4.2118, 2.5574, -21.8637, 7.7866, R, 1.6182
1477010465100000, -21.1787, 8.2496, 4.2945, 2.6142, -21.2195, 8.0735, 4.2420, 2.2369, -21.0853, 7.8323, L, 4.5472
1477010465150000, -20.9628, 8.3783, 4.3453, 2.5387, -21.0301, 8.2230, 4.1396, 2.2549, -20.5503, 9.2862, R, 5.8803
1477010465200000, -20.7444, 8.5033, 4.3941, 2.4634, -20.8530, 8.3777, 4.1424, 2.2735, -21.0519, 8.5098, L, 3.0622
1477010465250000, -20.5237, 8.6246, 4.4409, 2.3883, -20.6081, 8.4923, 4.3190, 2.1827, -19.9265, 9.4085, R, 4.6972
1477010465300000, -20.3006, 8.7421, 4.4858, 2.3136, -20.3535, 8.6392, 4.4340, 2.1846, -20.2100, 8.6891, L, 1.3572
1477010465350000, -20.0753, 8.8558, 4.5288, 2.2392, -20.1567, 8.7686, 4.3463, 2.1806, -20.2277, 8.8532, R, 1.6174
1477010465400000, -19.8480, 8.9659, 4.5700, 2.1652, -19.9621, 8.8654, 4.3405, 2.0858, -20.0633, 8.8672, L, 0.5585
1477010465450000, -19.6186, 9.0723, 4.6094, 2.0918, -19.7656, 8.9792, 4.2737, 2.0602, -19.9264, 8.7818, R, 1.0768
1477010465500000, -19.3873, 9.1750, 4.6469, 2.0189, -19.5470, 9.0488, 4.3031, 1.9264, -19.4861, 8.9666, L, 0.5940
1477010465550000, -19.1542, 9.2741, 4.6828, 1.9467, -19.3035, 9.1591, 4.4217, 1.8823, -18.5719, 10.2069, R, 4.6648
1477010465600000, -18.9193, 9.3696, 4.7169, 1.8751, -19.0109, 9.2600, 4.5732, 1.8279, -18.6786, 9.1919, L, 6.1382
1477010465650000, -18.6827, 9.4615, 4.7494, 1.8043, -18.7951, 9.3413, 4.5903, 1.7296, -19.2825, 8.9819, R, 1.6776
1477010465700000, -18.4446, 9.5500, 4.7803, 1.7343, -18.5356, 9.4492, 4.6753, 1.7055, -18.4242, 9.4685, L, 0.7354
1477010465750000, -18.2049, 9.6349, 4.8096, 1.6651, -18.2673, 9.4822, 4.8502, 1.4615, -18.1634, 8.7244, R, 5.6279
1477010465800000, -17.9639, 9.7164, 4.8374, 1.5969, -17.9636, 9.6251, 5.0069, 1.5303, -17.7736, 9.7248, L, 2.8788
1477010465850000, -17.7214, 9.7946, 4.8637, 1.5296, -17.7155, 9.7248, 4.9515, 1.5398, -17.2296, 9.9777, R, 2.9294
1477010465900000, -17.4777, 9.8694, 4.8886, 1.4634, -17.4373, 9.8348, 5.0365, 1.5437, -17.3436, 9.8811, L, 0.6838
1477010465950000, -17.2328, 9.9409, 4.9120, 1.3982, -17.1850, 9.9182, 5.0681, 1.4832, -17.1554, 10.2120, R, 0.3870
1477010466000000, -16.9868, 10.0091, 4.9342, 1.3341, -16.9107, 10.0419, 5.1394, 1.5295, -16.8876, 10.1450, L, 0.7522
1477010466050000, -16.7396, 10.0743, 4.9551, 1.2711, -16.6512, 10.1156, 5.1650, 1.4549, -16.5958, 10.1078, R, 0.0328
1477010466100000, -16.4915, 10.1362, 4.9747, 1.2094, -16.4077, 10.2143, 5.1672, 1.4464, -16.5153, 10.3091, L, 1.1015
1477010466150000, -16.2424, 10.1952, 4.9931, 1.1488, -16.1454, 10.2893, 5.2124, 1.3772, -16.0900, 10.5824, R, 0.4459
1477010466200000, -15.9924, 10.2511, 5.0104, 1.0896, -15.9239, 10.2947, 5.1414, 1.1620, -16.0060, 10.1843, L, 1.2876
1477010466250000, -15.7416, 10.3041, 5.0266, 1.0316, -15.6753, 10.3616, 5.1164, 1.1257, -15.7234, 10.4100, R, 0.2551
1477010466300000, -15.4899, 10.3543, 5.0417, 0.9750, -15.4699, 10.3365, 5.0115, 0.8746, -15.5699, 10.1904, L, 2.1351
1477010466350000, -15.2376, 10.4016, 5.0558, 0.9197, -15.1651, 10.3702, 5.2137, 0.7234, -14.2385, 10.9109, R, 7.6400
1477010466400000, -14.9846, 10.4462, 5.0689, 0.8658, -14.9054, 10.4214, 5.2320, 0.6679, -14.9365, 10.4722, L, 0.1974
1477010466450000, -14.7309, 10.4882, 5.0811, 0.8134, -14.6678, 10.4525, 5.0823, 0.6454, -14.7240, 9.6351, R, 6.5418
1477010466500000, -14.4766, 10.5276, 5.0924, 0.7624, -14.4356, 10.4079, 5.0191, 0.4017, -14.4088, 10.2220, L, 2.1627
1477010466550000, -14.2218, 10.5645, 5.1029, 0.7129, -14.1766, 10.4308, 5.0312, 0.3325, -13.9005, 10.5238, R, 0.5526
1477010466600000, -13.9665, 10.5989, 5.1126, 0.6649, -13.8555, 10.5972, 5.2180, 0.5992, -13.8049, 10.9383, L, 7.7413
1477010466650000, -13.7107, 10.6310, 5.1216, 0.6185, -13.6005, 10.6600, 5.1424, 0.6716, -13.3956, 10.7857, R, 1.8603
1477010466700000, -13.4545, 10.6608, 5.1298, 0.5736, -13.3587, 10.6518, 5.1084, 0.5254, -13.3556, 10.5517, L, 0.6251
1477010466750000, -13.1979, 10.6884, 5.1374, 0.5303, -13.0952, 10.6767, 5.1438, 0.4595, -12.9374, 10.8137, R, 0.2400
1477010466800000, -12.9409, 10.7138, 5.1444, 0.4886, -12.8374, 10.7740, 5.1769, 0.5720, -12.9591, 11.0099, L, 3.9180
1477010466850000, -12.6836, 10.7373, 5.1507, 0.4485, -12.5701, 10.8270, 5.1858, 0.5996, -12.2518, 11.2495, R, 1.2998
1477010466900000, -12.4260, 10.7587, 5.1565, 0.4100, -12.3470, 10.7836, 5.0991, 0.3882, -12.3713, 10.6091, L, 1.9807
1477010466950000, -12.1681, 10.7783, 5.1618, 0.3732, -12.0920, 10.8188, 5.0737, 0.4015, -11.9352, 10.9161, R, 0.4994
1477010467000000, -11.9100, 10.7961, 5.1666, 0.3380, -11.8440, 10.8854, 5.0846, 0.4592, -11.9451, 11.0515, L, 2.0544
1477010467050000, -11.6516, 10.8121, 5.1709, 0.3045, -11.5647, 10.9071, 5.1404, 0.4200, -10.9703, 10.9676, R, 2.7096
1477010467100000, -11.3930, 10.8265, 5.1748, 0.2728, -11.3414, 10.9177, 5.0785, 0.3518, -11.4548, 10.9407, L, 0.7540
1477010467150000, -11.1342, 10.8394, 5.1784, 0.2427, -11.0748, 10.8508, 5.2320, -0.0251, -11.3472, 10.5111, R, 9.2966
1477010467200000, -10.8753, 10.8509, 5.1815, 0.2143, -10.7770, 10.8249, 5.2871, -0.1478, -10.6009, 10.6823, L, 2.7150
1477010467250000, -10.6161, 10.8609, 5.1844, 0.1877, -10.5219, 10.8224, 5.2540, -0.1977, -10.6563, 10.8369, R, 0.2489
1477010467300000, -10.3569, 10.8697, 5.1869, 0.1628, -10.2919, 10.8129, 5.1913, -0.2732, -10.4142, 10.8747, L, 1.0152
1477010467350000, -10.0976, 10.8772, 5.1891, 0.1396, -10.0483, 10.8663, 5.0502, -0.0813, -9.9041, 11.2255, R, 6.5875
1477010467400000, -9.8381, 10.8837, 5.1911, 0.1182, -9.7837, 10.9178, 5.0949, -0.0062, -9.8344, 11.1032, L, 2.0800
1477010467450000, -9.5785, 10.8891, 5.1928, 0.0986, -9.5615, 10.8919, 5.0186, -0.1021, -10.1950, 10.3498, R, 3.8654
1477010467500000, -9.3189, 10.8936, 5.1943, 0.0807, -9.2967, 10.9221, 5.0589, -0.0667, -9.3066, 11.0348, L, 0.7428
1477010467550000, -9.0592, 10.8972, 5.1956, 0.0646, -9.0567, 10.8983, 5.0092, -0.1324, -9.2226, 10.3527, R, 2.5311
1477010467600000, -8.7994, 10.9001, 5.1967, 0.0502, -8.7865, 10.9344, 5.0635, -0.0761, -8.7890, 11.0707, L, 1.0863
1477010467650000, -8.5395, 10.9023, 5.1976, 0.0377, -8.5542, 10.8866, 5.0039, -0.2036, -8.8391, 10.0319, R, 6.3280
1477010467700000, -8.2797, 10.9039, 5.1984, 0.0269, -8.4049, 10.7998, 4.7715, -0.4100, -8.6204, 10.6577, L, 4.4057
1477010467750000, -8.0197, 10.9050, 5.1990, 0.0180, -8.1584, 10.8090, 4.7617, -0.3613, -7.9154, 11.1157, R, 1.4984
1477010467800000, -7.7598, 10.9057, 5.1994, 0.0108, -7.7977, 10.8700, 5.0289, -0.2097, -7.5197, 11.0005, L, 6.1729
1477010467850000, -7.4998, 10.9061, 5.1997, 0.0054, -7.5354, 10.8708, 5.0167, -0.1612, -7.2599, 10.6458, R, 1.9804
1477010467900000, -7.2398, 10.9063, 5.1999, 0.0018, -7.2544, 10.8625, 5.0753, -0.1725, -7.1563, 10.8150, L, 0.6601
